date,delay,distance,origin,destination
01171830,-11,247,AEX,DFW
01170615,-6,247,AEX,DFW
01181750,-11,247,AEX,DFW
01180615,-7,247,AEX,DFW
01191830,37,247,AEX,DFW
01190615,-11,247,AEX,DFW
01201830,-6,247,AEX,DFW
01200615,128,247,AEX,DFW
01211830,-11,247,AEX,DFW
01210615,-5,247,AEX,DFW
01221830,-9,247,AEX,DFW
01220615,39,247,AEX,DFW
01231830,0,247,AEX,DFW
01230615,274,247,AEX,DFW
01241830,55,247,AEX,DFW
01240615,374,247,AEX,DFW
01251750,-6,247,AEX,DFW
01250615,13,247,AEX,DFW
01261830,2,247,AEX,DFW
01260615,-3,247,AEX,DFW
01271830,3,247,AEX,DFW
01270615,-6,247,AEX,DFW
01281830,0,247,AEX,DFW
01280615,0,247,AEX,DFW
01291830,-3,247,AEX,DFW
01290615,463,247,AEX,DFW
01301830,-5,247,AEX,DFW
01300615,-2,247,AEX,DFW
01311830,-4,247,AEX,DFW
01310615,-6,247,AEX,DFW
01010700,2,125,AGS,ATL
01020700,3,125,AGS,ATL
01030700,39,125,AGS,ATL
01040700,-1,125,AGS,ATL
01050700,171,125,AGS,ATL
01060700,0,125,AGS,ATL
01070700,26,125,AGS,ATL
01080700,12,125,AGS,ATL
01090700,16,125,AGS,ATL
01100700,-5,125,AGS,ATL
01110700,-5,125,AGS,ATL
01120700,-1,125,AGS,ATL
01130700,73,125,AGS,ATL
01140700,-8,125,AGS,ATL
01150700,-11,125,AGS,ATL
01160700,0,125,AGS,ATL
01170700,23,125,AGS,ATL
01180700,-2,125,AGS,ATL
01190700,9,125,AGS,ATL
01200700,5,125,AGS,ATL
01210700,-7,125,AGS,ATL
01220700,-7,125,AGS,ATL
01230700,-7,125,AGS,ATL
01240700,-5,125,AGS,ATL
01250700,-3,125,AGS,ATL
01260700,-4,125,AGS,ATL
01270700,-4,125,AGS,ATL
01280700,0,125,AGS,ATL
01290700,202,125,AGS,ATL
01300700,178,125,AGS,ATL
01310700,6,125,AGS,ATL
01011620,23,125,AGS,ATL
01011030,-7,125,AGS,ATL
01021310,16,125,AGS,ATL
01021620,143,125,AGS,ATL
01021845,102,125,AGS,ATL
01020545,101,125,AGS,ATL
01020825,-2,125,AGS,ATL
01021500,-2,125,AGS,ATL
01021030,-4,125,AGS,ATL
01031310,-4,125,AGS,ATL
01031620,3,125,AGS,ATL
01031845,-5,125,AGS,ATL
01030545,-7,125,AGS,ATL
01030825,-5,125,AGS,ATL
01031500,-1,125,AGS,ATL
01031030,-7,125,AGS,ATL
01041310,23,125,AGS,ATL
01041620,-1,125,AGS,ATL
01041845,-8,125,AGS,ATL
01040545,-3,125,AGS,ATL
01040825,-5,125,AGS,ATL
01041500,-5,125,AGS,ATL
01041030,-2,125,AGS,ATL
01051310,-4,125,AGS,ATL
01051845,98,125,AGS,ATL
01050545,-5,125,AGS,ATL
01050825,28,125,AGS,ATL
01051500,-5,125,AGS,ATL
01051030,-3,125,AGS,ATL
01061310,59,125,AGS,ATL
01061621,0,125,AGS,ATL
01061847,74,125,AGS,ATL
01060545,-6,125,AGS,ATL
01060815,-2,125,AGS,ATL
01061500,-5,125,AGS,ATL
01061150,-5,125,AGS,ATL
01061000,-3,125,AGS,ATL
01071310,50,125,AGS,ATL
01071621,10,125,AGS,ATL
01070545,28,125,AGS,ATL
01070815,1,125,AGS,ATL
01071500,30,125,AGS,ATL
01071150,-2,125,AGS,ATL
01071000,-5,125,AGS,ATL
01081310,-3,125,AGS,ATL
01081621,10,125,AGS,ATL
01080545,-6,125,AGS,ATL
01080815,-6,125,AGS,ATL
01081500,-5,125,AGS,ATL
01081150,0,125,AGS,ATL
01081000,-7,125,AGS,ATL
01091310,74,125,AGS,ATL
01091621,15,125,AGS,ATL
01091847,-11,125,AGS,ATL
01090545,-1,125,AGS,ATL
01090815,-8,125,AGS,ATL
01091500,-1,125,AGS,ATL
01091150,-1,125,AGS,ATL
01091000,45,125,AGS,ATL
01101310,-4,125,AGS,ATL
01101621,0,125,AGS,ATL
01101847,27,125,AGS,ATL
01100545,-4,125,AGS,ATL
01100815,-5,125,AGS,ATL
01101500,2,125,AGS,ATL
01101150,39,125,AGS,ATL
01101000,-6,125,AGS,ATL
01111310,98,125,AGS,ATL
01111621,-3,125,AGS,ATL
01110545,-7,125,AGS,ATL
01110815,107,125,AGS,ATL
01111150,66,125,AGS,ATL
01111000,102,125,AGS,ATL
01121310,0,125,AGS,ATL
01121621,3,125,AGS,ATL
01121847,9,125,AGS,ATL
01120815,-4,125,AGS,ATL
01121500,-8,125,AGS,ATL
01121150,-7,125,AGS,ATL
01121000,-5,125,AGS,ATL
01131310,-5,125,AGS,ATL
01131621,-2,125,AGS,ATL
01131847,-7,125,AGS,ATL
01130545,-9,125,AGS,ATL
01130815,5,125,AGS,ATL
01131500,-5,125,AGS,ATL
01131150,-6,125,AGS,ATL
01131000,83,125,AGS,ATL
01141310,-5,125,AGS,ATL
01141621,24,125,AGS,ATL
01140545,-4,125,AGS,ATL
01140815,-10,125,AGS,ATL
01141500,-12,125,AGS,ATL
01141150,-5,125,AGS,ATL
01141000,-7,125,AGS,ATL
01151310,-8,125,AGS,ATL
01150545,-7,125,AGS,ATL
01150815,-4,125,AGS,ATL
01151500,-5,125,AGS,ATL
01151150,-5,125,AGS,ATL
01151000,-8,125,AGS,ATL
01161310,-11,125,AGS,ATL
01161621,6,125,AGS,ATL
01161847,-4,125,AGS,ATL
01160545,-8,125,AGS,ATL
01160815,-6,125,AGS,ATL
01161500,27,125,AGS,ATL
01161150,21,125,AGS,ATL
01161000,-5,125,AGS,ATL
01171310,-5,125,AGS,ATL
01171622,53,125,AGS,ATL
01171847,-3,125,AGS,ATL
01170545,-5,125,AGS,ATL
01170815,-6,125,AGS,ATL
01171500,-2,125,AGS,ATL
01171150,-5,125,AGS,ATL
01171000,120,125,AGS,ATL
01181310,-7,125,AGS,ATL
01181621,-5,125,AGS,ATL
01180815,-4,125,AGS,ATL
01181150,-12,125,AGS,ATL
01181000,-8,125,AGS,ATL
01191310,-5,125,AGS,ATL
01191621,1,125,AGS,ATL
01191847,-8,125,AGS,ATL
01190815,-5,125,AGS,ATL
01191500,-5,125,AGS,ATL
01191150,-2,125,AGS,ATL
01191000,-6,125,AGS,ATL
01201310,-5,125,AGS,ATL
01201621,46,125,AGS,ATL
01201847,49,125,AGS,ATL
01200815,-11,125,AGS,ATL
01201500,-6,125,AGS,ATL
01201150,-5,125,AGS,ATL
01201000,92,125,AGS,ATL
01211310,-7,125,AGS,ATL
01211621,-4,125,AGS,ATL
01210545,-5,125,AGS,ATL
01210815,-4,125,AGS,ATL
01211500,-4,125,AGS,ATL
01211150,-3,125,AGS,ATL
01211000,-6,125,AGS,ATL
01221310,4,125,AGS,ATL
01221621,-3,125,AGS,ATL
01220545,-3,125,AGS,ATL
01220815,-5,125,AGS,ATL
01221500,-12,125,AGS,ATL
01221150,-5,125,AGS,ATL
01221000,-6,125,AGS,ATL
01231310,-9,125,AGS,ATL
01231621,31,125,AGS,ATL
01231847,-7,125,AGS,ATL
01230545,-3,125,AGS,ATL
01230815,-6,125,AGS,ATL
01231500,19,125,AGS,ATL
01231150,-7,125,AGS,ATL
01231000,-8,125,AGS,ATL
01241310,-7,125,AGS,ATL
01241621,-6,125,AGS,ATL
01241847,-3,125,AGS,ATL
01240545,-8,125,AGS,ATL
01240815,-11,125,AGS,ATL
01241500,91,125,AGS,ATL
01241150,-7,125,AGS,ATL
01241000,-6,125,AGS,ATL
01251310,-8,125,AGS,ATL
01251621,-6,125,AGS,ATL
01250545,-3,125,AGS,ATL
01250815,-8,125,AGS,ATL
01251150,1,125,AGS,ATL
01251000,-6,125,AGS,ATL
01261310,-7,125,AGS,ATL
01261847,-8,125,AGS,ATL
01260815,-4,125,AGS,ATL
01261500,17,125,AGS,ATL
01261150,-8,125,AGS,ATL
01261000,-6,125,AGS,ATL
01271310,10,125,AGS,ATL
01271621,-3,125,AGS,ATL
01271847,-8,125,AGS,ATL
01270545,-10,125,AGS,ATL
01270815,-8,125,AGS,ATL
01271500,26,125,AGS,ATL
01271150,-6,125,AGS,ATL
01271000,-10,125,AGS,ATL
01281310,38,125,AGS,ATL
01281621,0,125,AGS,ATL
01280545,-4,125,AGS,ATL
01280815,-1,125,AGS,ATL
01281500,0,125,AGS,ATL
01281150,0,125,AGS,ATL
01281000,7,125,AGS,ATL
01291310,0,125,AGS,ATL
01291621,0,125,AGS,ATL
01290545,0,125,AGS,ATL
01290815,0,125,AGS,ATL
01291500,0,125,AGS,ATL
01291150,0,125,AGS,ATL
01291000,0,125,AGS,ATL
01301310,17,125,AGS,ATL
01301621,8,125,AGS,ATL
01301847,15,125,AGS,ATL
01300545,210,125,AGS,ATL
01300815,-6,125,AGS,ATL
01301500,77,125,AGS,ATL
01301150,-9,125,AGS,ATL
01301000,20,125,AGS,ATL
01311310,71,125,AGS,ATL
01311621,10,125,AGS,ATL
01311847,-3,125,AGS,ATL
01310545,-7,125,AGS,ATL
01310815,0,125,AGS,ATL
01311500,-10,125,AGS,ATL
01311150,-2,125,AGS,ATL
01311000,33,125,AGS,ATL
01010600,-1,741,ALB,ATL
01021808,11,741,ALB,ATL
01020600,24,741,ALB,ATL
01031808,9,741,ALB,ATL
01030600,0,741,ALB,ATL
01041808,21,741,ALB,ATL
01040600,11,741,ALB,ATL
01051808,105,741,ALB,ATL
01050600,-4,741,ALB,ATL
01060610,13,741,ALB,ATL
01070610,0,741,ALB,ATL
01080610,-2,741,ALB,ATL
01090610,1,741,ALB,ATL
01100610,-1,741,ALB,ATL
01110610,3,741,ALB,ATL
01120610,-8,741,ALB,ATL
01130610,-1,741,ALB,ATL
01140610,-6,741,ALB,ATL
01150610,-10,741,ALB,ATL
01160610,-7,741,ALB,ATL
01170610,-11,741,ALB,ATL
01180610,-3,741,ALB,ATL
01190610,-3,741,ALB,ATL
01200610,-5,741,ALB,ATL
01210610,10,741,ALB,ATL
01220610,7,741,ALB,ATL
01230610,-3,741,ALB,ATL
01240610,0,741,ALB,ATL
01250610,-3,741,ALB,ATL
01260610,-6,741,ALB,ATL
01270610,-5,741,ALB,ATL
01280610,-10,741,ALB,ATL
01290610,0,741,ALB,ATL
01300610,279,741,ALB,ATL
01310610,-3,741,ALB,ATL
01011113,-4,628,ALB,ORD
01010953,44,282,ALB,IAD
01021113,0,628,ALB,ORD
01020600,-2,124,ALB,EWR
01020905,0,124,ALB,EWR
01021246,16,741,ALB,ATL
01020953,8,282,ALB,IAD
01021425,33,369,ALB,CLE
01020715,10,628,ALB,ORD
01031113,5,628,ALB,ORD
01030600,0,124,ALB,EWR
01030905,84,124,ALB,EWR
01031246,19,741,ALB,ATL
01030953,0,282,ALB,IAD
01031425,4,369,ALB,CLE
01030715,0,628,ALB,ORD
01040600,-2,124,ALB,EWR
01040615,10,369,ALB,CLE
01041326,222,124,ALB,EWR
01041419,72,369,ALB,CLE
01040905,8,124,ALB,EWR
01041910,-10,124,ALB,EWR
01041246,69,741,ALB,ATL
01040953,44,282,ALB,IAD
01041113,1,628,ALB,ORD
01051727,0,369,ALB,CLE
01051025,4,369,ALB,CLE
01051246,101,741,ALB,ATL
01050540,0,282,ALB,IAD
01050953,200,282,ALB,IAD
01061113,0,628,ALB,ORD
01060600,125,124,ALB,EWR
01060905,55,124,ALB,EWR
01061240,355,741,ALB,ATL
01061749,-8,741,ALB,ATL
01060953,-2,282,ALB,IAD
01061425,0,369,ALB,CLE
01060715,0,628,ALB,ORD
01070655,-7,124,ALB,EWR
01070600,0,369,ALB,CLE
01071240,0,741,ALB,ATL
01071749,-5,741,ALB,ATL
01070630,0,628,ALB,ORD
01081852,-2,124,ALB,EWR
01080655,0,124,ALB,EWR
01080600,0,369,ALB,CLE
01081240,0,741,ALB,ATL
01081749,17,741,ALB,ATL
01090655,0,124,ALB,EWR
01091852,36,124,ALB,EWR
01090600,-4,369,ALB,CLE
01091240,-6,741,ALB,ATL
01091749,2,741,ALB,ATL
01100655,-6,124,ALB,EWR
01101852,136,124,ALB,EWR
01100600,-5,369,ALB,CLE
01101240,-5,741,ALB,ATL
01101749,-9,741,ALB,ATL
01110930,-11,282,ALB,IAD
01111440,125,124,ALB,EWR
01111400,0,741,ALB,ATL
01110940,158,628,ALB,ORD
01111500,32,628,ALB,ORD
01120930,-14,282,ALB,IAD
01121240,15,741,ALB,ATL
01121749,-1,741,ALB,ATL
01130655,-3,124,ALB,EWR
01131852,39,124,ALB,EWR
01130600,197,369,ALB,CLE
01131240,-4,741,ALB,ATL
01131749,-8,741,ALB,ATL
01140655,-11,124,ALB,EWR
01140600,-11,369,ALB,CLE
01141240,55,741,ALB,ATL
01141749,-1,741,ALB,ATL
01151852,150,124,ALB,EWR
01150655,249,124,ALB,EWR
01150600,-15,369,ALB,CLE
01151240,-8,741,ALB,ATL
01151749,-6,741,ALB,ATL
01160655,-16,124,ALB,EWR
01161852,8,124,ALB,EWR
01160600,108,369,ALB,CLE
01161240,-4,741,ALB,ATL
01161749,62,741,ALB,ATL
01170655,7,124,ALB,EWR
01171852,-10,124,ALB,EWR
01170600,-9,369,ALB,CLE
01171240,35,741,ALB,ATL
01171749,-4,741,ALB,ATL
01180930,-7,282,ALB,IAD
01181440,-1,124,ALB,EWR
01181400,-9,741,ALB,ATL
01180940,-8,628,ALB,ORD
01181500,-12,628,ALB,ORD
01190930,-11,282,ALB,IAD
01191240,-5,741,ALB,ATL
01200655,-10,124,ALB,EWR
01201852,26,124,ALB,EWR
01200600,-3,369,ALB,CLE
01201240,-7,741,ALB,ATL
01201749,99,741,ALB,ATL
01210655,-9,124,ALB,EWR
01210600,-4,369,ALB,CLE
01211240,-6,741,ALB,ATL
01211749,15,741,ALB,ATL
01221852,70,124,ALB,EWR
01220655,0,124,ALB,EWR
01220600,-9,369,ALB,CLE
01221240,344,741,ALB,ATL
01221749,33,741,ALB,ATL
01230655,-12,124,ALB,EWR
01231852,19,124,ALB,EWR
01230600,9,369,ALB,CLE
01231240,35,741,ALB,ATL
01231749,1,741,ALB,ATL
01240655,-10,124,ALB,EWR
01241852,92,124,ALB,EWR
01240600,-6,369,ALB,CLE
01241240,56,741,ALB,ATL
01241749,-4,741,ALB,ATL
01250930,-14,282,ALB,IAD
01251440,43,124,ALB,EWR
01251400,-7,741,ALB,ATL
01250940,-6,628,ALB,ORD
01251500,-2,628,ALB,ORD
01260930,-5,282,ALB,IAD
01261240,-5,741,ALB,ATL
01261749,89,741,ALB,ATL
01270655,-2,124,ALB,EWR
01271852,86,124,ALB,EWR
01270600,-6,369,ALB,CLE
01271240,-4,741,ALB,ATL
01271749,-6,741,ALB,ATL
01280655,-7,124,ALB,EWR
01280600,0,369,ALB,CLE
01281240,-9,741,ALB,ATL
01281749,0,741,ALB,ATL
01291852,0,124,ALB,EWR
01290655,-9,124,ALB,EWR
01290600,0,369,ALB,CLE
01291240,0,741,ALB,ATL
01291749,0,741,ALB,ATL
01300655,5,124,ALB,EWR
01301852,19,124,ALB,EWR
01300600,-11,369,ALB,CLE
01301240,0,741,ALB,ATL
01301749,3,741,ALB,ATL
01310655,-11,124,ALB,EWR
01311852,0,124,ALB,EWR
01310600,13,369,ALB,CLE
01311240,25,741,ALB,ATL
01311749,7,741,ALB,ATL
01011801,132,628,ALB,ORD
01021756,0,628,ALB,ORD
01031756,145,628,ALB,ORD
01051756,0,628,ALB,ORD
01061756,0,628,ALB,ORD
01071656,0,628,ALB,ORD
01081656,-6,628,ALB,ORD
01091656,-2,628,ALB,ORD
01101656,34,628,ALB,ORD
01121656,4,628,ALB,ORD
01131656,-12,628,ALB,ORD
01141656,-5,628,ALB,ORD
01151656,124,628,ALB,ORD
01161656,7,628,ALB,ORD
01171656,-6,628,ALB,ORD
01191656,-2,628,ALB,ORD
01201656,-7,628,ALB,ORD
01211656,-5,628,ALB,ORD
01221656,-10,628,ALB,ORD
01231656,0,628,ALB,ORD
01241656,35,628,ALB,ORD
01261656,-7,628,ALB,ORD
01271656,-9,628,ALB,ORD
01281656,-10,628,ALB,ORD
01291656,-8,628,ALB,ORD
01301656,2,628,ALB,ORD
01311656,-8,628,ALB,ORD
01011445,-5,562,ALB,CLT
01010825,4,562,ALB,CLT
01021445,11,562,ALB,CLT
01020825,1,562,ALB,CLT
01031445,-6,562,ALB,CLT
01030825,0,562,ALB,CLT
01041445,23,562,ALB,CLT
01040825,-1,562,ALB,CLT
01050620,6,562,ALB,CLT
01051445,0,562,ALB,CLT
01050825,13,562,ALB,CLT
01061445,-3,562,ALB,CLT
01060825,4,562,ALB,CLT
01071445,8,562,ALB,CLT
01070815,6,562,ALB,CLT
01081445,1,562,ALB,CLT
01080815,9,562,ALB,CLT
01091445,-1,562,ALB,CLT
01090815,1,562,ALB,CLT
01101445,1,562,ALB,CLT
01100815,0,562,ALB,CLT
01110815,-4,562,ALB,CLT
01111445,8,562,ALB,CLT
01121445,0,562,ALB,CLT
01120815,-10,562,ALB,CLT
01131445,-3,562,ALB,CLT
01130815,1,562,ALB,CLT
01141445,-10,562,ALB,CLT
01140815,-10,562,ALB,CLT
01151445,-3,562,ALB,CLT
01150815,0,562,ALB,CLT
01161445,-6,562,ALB,CLT
01160815,62,562,ALB,CLT
01171445,-4,562,ALB,CLT
01170815,-6,562,ALB,CLT
01180815,-5,562,ALB,CLT
01181445,-10,562,ALB,CLT
01191445,2,562,ALB,CLT
01190815,-2,562,ALB,CLT
01201445,257,562,ALB,CLT
01200815,-1,562,ALB,CLT
01211445,63,562,ALB,CLT
01210815,1,562,ALB,CLT
01221445,-3,562,ALB,CLT
01220815,36,562,ALB,CLT
01231445,10,562,ALB,CLT
01230815,-2,562,ALB,CLT
01241445,0,562,ALB,CLT
01240815,132,562,ALB,CLT
01250815,-6,562,ALB,CLT
01251445,-10,562,ALB,CLT
01261445,-9,562,ALB,CLT
01260815,0,562,ALB,CLT
01271445,40,562,ALB,CLT
01270815,-11,562,ALB,CLT
01281445,-8,562,ALB,CLT
01280815,-3,562,ALB,CLT
01291445,-12,562,ALB,CLT
01290815,-8,562,ALB,CLT
01301445,0,562,ALB,CLT
01300815,-2,562,ALB,CLT
01311445,-6,562,ALB,CLT
01310815,-1,562,ALB,CLT
01011140,17,982,ALB,TPA
01011535,0,932,ALB,MCO
01010920,1,1047,ALB,FLL
01011725,86,623,ALB,MDW
01011445,17,251,ALB,BWI
01011630,341,251,ALB,BWI
01010635,0,1944,ALB,LAS
01011310,2,251,ALB,BWI
01010710,8,932,ALB,MCO
01011820,5,251,ALB,BWI
01021140,59,982,ALB,TPA
01021450,16,251,ALB,BWI
01020600,16,1944,ALB,LAS
01020755,88,251,ALB,BWI
01020920,59,1047,ALB,FLL
01021725,0,623,ALB,MDW
01021630,169,251,ALB,BWI
01020710,92,932,ALB,MCO
01020630,30,623,ALB,MDW
01021820,52,251,ALB,BWI
01021535,157,932,ALB,MCO
01021310,29,251,ALB,BWI
01031140,55,982,ALB,TPA
01031450,21,251,ALB,BWI
01030600,0,1944,ALB,LAS
01030755,0,251,ALB,BWI
01030920,0,1047,ALB,FLL
01031725,0,623,ALB,MDW
01031630,140,251,ALB,BWI
01030710,0,932,ALB,MCO
01030630,0,623,ALB,MDW
01031820,72,251,ALB,BWI
01031535,179,932,ALB,MCO
01031310,128,251,ALB,BWI
01041245,51,1047,ALB,FLL
01041155,1,251,ALB,BWI
01041430,59,932,ALB,MCO
01040600,29,251,ALB,BWI
01041320,24,982,ALB,TPA
01041535,37,251,ALB,BWI
01041355,282,251,ALB,BWI
01040715,53,932,ALB,MCO
01040630,37,623,ALB,MDW
01040805,42,1944,ALB,LAS
01041630,47,932,ALB,MCO
01041505,25,623,ALB,MDW
01051450,31,251,ALB,BWI
01050920,3,1047,ALB,FLL
01051725,140,623,ALB,MDW
01050600,5,1944,ALB,LAS
01051630,21,251,ALB,BWI
01050710,49,932,ALB,MCO
01051140,80,982,ALB,TPA
01050630,19,623,ALB,MDW
01051820,355,251,ALB,BWI
01051535,465,932,ALB,MCO
01051310,27,251,ALB,BWI
01061140,48,982,ALB,TPA
01061450,38,251,ALB,BWI
01060600,0,1944,ALB,LAS
01060755,0,251,ALB,BWI
01060920,10,1047,ALB,FLL
01061725,0,623,ALB,MDW
01061630,3,251,ALB,BWI
01060710,16,932,ALB,MCO
01060630,23,623,ALB,MDW
01061545,12,932,ALB,MCO
01061310,-1,251,ALB,BWI
01070815,-2,982,ALB,TPA
01071710,77,251,ALB,BWI
01070845,37,1047,ALB,FLL
01071140,16,251,ALB,BWI
01070600,3,251,ALB,BWI
01070630,11,623,ALB,MDW
01071525,92,251,ALB,BWI
01070705,11,932,ALB,MCO
01071415,33,932,ALB,MCO
01071630,0,623,ALB,MDW
01080815,-2,982,ALB,TPA
01081710,52,251,ALB,BWI
01080845,0,1047,ALB,FLL
01081140,28,251,ALB,BWI
01080600,26,251,ALB,BWI
01080630,12,623,ALB,MDW
01081525,14,251,ALB,BWI
01080705,9,932,ALB,MCO
01081415,2,932,ALB,MCO
01081630,6,623,ALB,MDW
01090815,0,982,ALB,TPA
01091710,6,251,ALB,BWI
01090845,-1,1047,ALB,FLL
01091140,49,251,ALB,BWI
01090600,14,251,ALB,BWI
01090630,11,623,ALB,MDW
01091525,5,251,ALB,BWI
01090705,6,932,ALB,MCO
01091415,-3,932,ALB,MCO
01091630,0,623,ALB,MDW
01100815,-8,982,ALB,TPA
01101710,12,251,ALB,BWI
01100845,1,1047,ALB,FLL
01101140,6,251,ALB,BWI
01100600,-1,251,ALB,BWI
01100630,141,623,ALB,MDW
01101525,-2,251,ALB,BWI
01100705,-3,932,ALB,MCO
01101415,181,932,ALB,MCO
01101630,8,623,ALB,MDW
01110925,-1,251,ALB,BWI
01110730,5,251,ALB,BWI
01111355,-4,982,ALB,TPA
01111435,2,932,ALB,MCO
01111210,133,251,ALB,BWI
01111310,261,1047,ALB,FLL
01110700,-2,932,ALB,MCO
01110810,-2,623,ALB,MDW
01111510,-3,251,ALB,BWI
01111605,37,623,ALB,MDW
01121140,16,251,ALB,BWI
01120815,5,982,ALB,TPA
01121710,28,251,ALB,BWI
01120845,-4,1047,ALB,FLL
01121520,17,251,ALB,BWI
01120630,-2,623,ALB,MDW
01120700,-5,932,ALB,MCO
01121415,16,932,ALB,MCO
01121630,3,623,ALB,MDW
01130815,-6,982,ALB,TPA
01131710,-4,251,ALB,BWI
01130845,-5,1047,ALB,FLL
01131140,-1,251,ALB,BWI
01130600,1,251,ALB,BWI
01130630,0,623,ALB,MDW
01131520,-6,251,ALB,BWI
01130700,-5,932,ALB,MCO
01131415,-5,932,ALB,MCO
01131630,-1,623,ALB,MDW
01140815,-2,982,ALB,TPA
01141710,22,251,ALB,BWI
01140845,-4,1047,ALB,FLL
01141140,-1,251,ALB,BWI
01140600,-5,251,ALB,BWI
01140630,-3,623,ALB,MDW
01141520,0,251,ALB,BWI
01140700,40,932,ALB,MCO
01141415,-3,932,ALB,MCO
01141630,4,623,ALB,MDW
01150815,-2,982,ALB,TPA
01151710,29,251,ALB,BWI
01150845,-5,1047,ALB,FLL
01151140,-1,251,ALB,BWI
01150600,-5,251,ALB,BWI
01150630,-1,623,ALB,MDW
01151520,-6,251,ALB,BWI
01150700,-1,932,ALB,MCO
01151415,-1,932,ALB,MCO
01151630,-2,623,ALB,MDW
01160815,-5,982,ALB,TPA
01161710,27,251,ALB,BWI
01160845,-3,1047,ALB,FLL
01161140,11,251,ALB,BWI
01160600,-4,251,ALB,BWI
01160630,6,623,ALB,MDW
01161520,-1,251,ALB,BWI
01160700,0,932,ALB,MCO
01161415,51,932,ALB,MCO
01161630,18,623,ALB,MDW
01170815,-4,982,ALB,TPA
01171710,-1,251,ALB,BWI
01170845,7,1047,ALB,FLL
01171140,75,251,ALB,BWI
01170600,-4,251,ALB,BWI
01170630,-3,623,ALB,MDW
01171520,-6,251,ALB,BWI
01170700,-3,932,ALB,MCO
01171415,22,932,ALB,MCO
01171630,17,623,ALB,MDW
01180925,-5,251,ALB,BWI
01180730,-9,251,ALB,BWI
01181355,-8,982,ALB,TPA
01181435,4,932,ALB,MCO
01181210,-5,251,ALB,BWI
01181310,31,1047,ALB,FLL
01180700,-3,932,ALB,MCO
01180800,-2,623,ALB,MDW
01181510,37,251,ALB,BWI
01181605,219,623,ALB,MDW
01191140,0,251,ALB,BWI
01190815,18,982,ALB,TPA
01191710,34,251,ALB,BWI
01190845,0,1047,ALB,FLL
01191520,0,251,ALB,BWI
01190630,-4,623,ALB,MDW
01190700,-9,932,ALB,MCO
01191415,11,932,ALB,MCO
01191630,-2,623,ALB,MDW
01200815,-7,982,ALB,TPA
01201710,18,251,ALB,BWI
01200845,-4,1047,ALB,FLL
01201140,-1,251,ALB,BWI
01200600,-3,251,ALB,BWI
01200630,-1,623,ALB,MDW
01201520,22,251,ALB,BWI
01200700,-7,932,ALB,MCO
01201415,8,932,ALB,MCO
01201630,5,623,ALB,MDW
01210815,-5,982,ALB,TPA
01211710,0,251,ALB,BWI
01210845,-8,1047,ALB,FLL
01211140,0,251,ALB,BWI
01210600,-3,251,ALB,BWI
01210630,-2,623,ALB,MDW
01211520,0,251,ALB,BWI
01210700,-2,932,ALB,MCO
01211415,-1,932,ALB,MCO
01211630,191,623,ALB,MDW
01220815,0,982,ALB,TPA
01221710,-5,251,ALB,BWI
01220845,2,1047,ALB,FLL
01221140,38,251,ALB,BWI
01220600,0,251,ALB,BWI
01220630,0,623,ALB,MDW
01221520,0,251,ALB,BWI
01220700,-4,932,ALB,MCO
01221415,-1,932,ALB,MCO
01221630,67,623,ALB,MDW
01230815,-3,982,ALB,TPA
01231710,52,251,ALB,BWI
01230845,-2,1047,ALB,FLL
01231140,0,251,ALB,BWI
01230600,-4,251,ALB,BWI
01230630,5,623,ALB,MDW
01231520,-2,251,ALB,BWI
01230700,-4,932,ALB,MCO
01231415,7,932,ALB,MCO
01231630,14,623,ALB,MDW
01240815,-6,982,ALB,TPA
01241710,-3,251,ALB,BWI
01240845,1,1047,ALB,FLL
01241140,28,251,ALB,BWI
01240600,-1,251,ALB,BWI
01240630,-8,623,ALB,MDW
01241520,-1,251,ALB,BWI
01240700,-1,932,ALB,MCO
01241415,30,932,ALB,MCO
01241630,0,623,ALB,MDW
01250925,-4,251,ALB,BWI
01250730,-4,251,ALB,BWI
01251355,-3,982,ALB,TPA
01251435,8,932,ALB,MCO
01251210,-4,251,ALB,BWI
01251310,16,1047,ALB,FLL
01250700,-4,932,ALB,MCO
01250800,0,623,ALB,MDW
01251510,2,251,ALB,BWI
01251605,-8,623,ALB,MDW
01261140,-3,251,ALB,BWI
01260815,-9,982,ALB,TPA
01261710,13,251,ALB,BWI
01260845,196,1047,ALB,FLL
01261520,-5,251,ALB,BWI
01260630,0,623,ALB,MDW
01260700,-1,932,ALB,MCO
01261415,-6,932,ALB,MCO
01261630,0,623,ALB,MDW
01270815,-7,982,ALB,TPA
01271710,-1,251,ALB,BWI
01270845,-7,1047,ALB,FLL
01271140,37,251,ALB,BWI
01270600,-2,251,ALB,BWI
01270630,0,623,ALB,MDW
01271520,-4,251,ALB,BWI
01270700,-6,932,ALB,MCO
01271415,-6,932,ALB,MCO
01271630,-6,623,ALB,MDW
01280815,-3,982,ALB,TPA
01281710,3,251,ALB,BWI
01280845,-1,1047,ALB,FLL
01281140,0,251,ALB,BWI
01280600,-2,251,ALB,BWI
01280630,-6,623,ALB,MDW
01281520,-2,251,ALB,BWI
01280700,-3,932,ALB,MCO
01281415,-6,932,ALB,MCO
01281630,-6,623,ALB,MDW
01290815,-1,982,ALB,TPA
01291710,24,251,ALB,BWI
01290845,63,1047,ALB,FLL
01291140,7,251,ALB,BWI
01290600,1,251,ALB,BWI
01290630,-3,623,ALB,MDW
